Course	Room	Teacher	Time	Students
18	63 - A, 2	365	0	4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 
153	181 - A, 2	15	1	3639 2901 1994 1116 937 910 558 4798 4406 4332 2912 2528 848 3166 705 4637 2742 2517 2345 1701 1046 484 183 
863	181 - A, 2	441	2	3318 2924 2902 1944 1835 2644 2411 2263 1265 4954 4782 4656 4098 3044 2903 4498 4048 3147 3043 2434 2024 488 
825	181 - A, 2	101	3	4930 4083 3612 3544 3405 1459 1217 1120 669 642 4767 3286 2762 1890 864 668 624 4034 1761 1485 2710 2282 
709	181 - A, 2	45	4	4558 4383 4327 2980 1834 415 3221 2511 831 492 4895 4599 4434 2483 1884 416 4052 3856 3550 3087 1948 1708 
434	182 - B, 0	198	1	4344 3357 3175 2643 962 4361 4103 2882 2115 2027 277 224 176 4747 4678 4139 4006 1978 597 
432	182 - B, 0	464	2	3475 3205 2890 2482 1813 1452 912 4821 4757 2808 1659 270 12 3400 1725 4908 3143 2694 1868 
371	182 - B, 0	255	3	2254 2173 1330 396 395 4893 4429 3863 2930 1356 1051 4036 3218 2977 2698 2264 1215 1 2954 
365	182 - B, 0	17	4	4295 3624 2402 3689 2765 1890 1256 955 682 677 370 2522 1781 204 2742 1744 1400 853 537 
48	133 - B, 0	136	2	4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 
732	183 - B, 0	341	1	4733 3986 1854 122 4629 3053 2011 1149 4907 3415 1669 4663 3517 3080 2575 1568 412 
575	183 - B, 0	34	2	3667 3651 2417 1610 1203 95 3892 3270 3204 2807 1721 1676 801 614 2982 1821 421 
600	183 - B, 0	308	3	4790 4384 3441 3050 1235 4722 2759 1785 840 20 3920 1411 618 3989 3197 1213 237 
557	183 - B, 0	139	4	3521 1601 1072 738 539 4877 3361 3192 2171 1306 4552 1336 567 3472 2620 2502 1600 
975	184 - B, 0	427	1	3894 3462 3127 1413 793 4225 3410 2648 4818 3719 2280 2233 1663 1103 142 65 3894 3462 3127 1413 793 4225 3410 2648 4818 3719 
954	184 - B, 0	190	2	4876 2942 1006 658 4881 3003 2900 2781 2286 1130 522 124 4379 3588 2344 543 4876 2942 1006 658 4881 3003 2900 2781 2286 1130 
870	184 - B, 0	242	3	4431 3752 3740 3310 3300 2917 2303 442 4480 4246 4431 3752 3740 3310 3300 2917 2303 442 4480 4246 1865 946 622 337 2891 
913	184 - B, 0	16	4	3668 3555 2560 1602 912 223 4504 4253 3167 2895 3668 3555 2560 1602 912 223 4504 4253 3167 2895 2683 1338 2514 2452 1293 3147 
265	185 - C, 1	264	1	1851 1044 875 3931 3341 2900 2571 2052 294 4678 4133 3514 2701 1066 961 4668 4200 2481 1236 1032 
255	185 - C, 1	351	2	4769 3635 2915 1943 555 324 4449 3003 2960 1102 3217 1651 175 4368 4313 4167 3852 2105 952 739 
238	185 - C, 1	60	3	4652 4230 3282 3251 1691 1454 1131 1006 4563 4254 3474 3019 2424 1666 566 4483 4055 3482 3296 584 
190	185 - C, 1	77	4	4178 2921 1235 4085 2714 1482 3606 2102 1516 925 671 560 480 4901 4625 4329 1935 1555 1420 1360 
242	186 - C, 1	391	1	4274 3528 1541 468 4691 4122 3622 3471 2614 4398 4369 3395 2056 1293 385 2768 2564 2464 1607 
228	186 - C, 1	388	2	2785 1430 1006 558 4244 2766 2030 1314 1248 963 4234 4139 3344 2420 4589 4214 1672 1224 301 
199	186 - C, 1	55	3	4998 4115 2794 2081 4824 2963 2789 2648 2619 1941 4819 3916 3559 2225 2000 1385 4506 1317 1036 
160	186 - C, 1	357	4	4339 3808 2217 1803 407 4491 3827 2895 2679 2379 1227 4951 4687 2786 2452 2297 2075 889 278 
394	187 - B, 0	348	1	4964 1949 1629 1545 757 4791 4421 4251 4096 3730 3537 3281 2501 1889 756 2728 2231 4224 4182 2256 811 708 
171	187 - B, 0	479	2	4394 4284 3639 3161 2695 1922 4538 3073 2910 2578 2299 1725 1357 711 685 580 4393 2996 1607 1334 1289 517 
993	187 - B, 0	173	3	4384 3701 2185 858 643 4784 3335 3124 1906 1055 436 281 4819 4389 4325 1884 3983 3618 3598 3163 950 
910	187 - B, 0	138	4	4035 2538 4643 4340 3787 2501 1880 974 4992 4452 2490 1781 975 386 4095 3524 3425 994 710 572 45 
13	175 - C, 1	357	0	4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 
170	189 - C, 1	187	1	3333 1623 1436 839 216 9 4953 1612 1106 4202 3790 2878 2864 2320 1606 673 4712 3615 3132 1628 1142 835 381 231 35 
118	189 - C, 1	176	2	2699 2672 2570 2211 1559 806 401 4357 3793 3224 1477 4653 4564 4143 4112 3754 2580 2536 2343 1091 521 359 4516 1689 1546 
106	189 - C, 1	229	3	4151 2948 2270 1896 1050 783 3626 3548 1866 187 4990 4940 4188 3911 3480 2903 1030 761 4393 4242 4072 3896 3150 1998 228 
77	189 - C, 1	224	4	4081 3875 2757 2018 1930 1180 907 4132 3738 2808 2322 2124 1818 647 83 29 4404 4233 2877 38 4004 3479 3426 3237 254 
206	190 - A, 2	64	1	4476 2736 807 4772 4084 3210 2908 1077 4788 4353 4036 3047 1743 1461 1067 1015 998 3465 3144 659 42 36 
187	190 - A, 2	307	2	4622 4174 3168 2747 1999 248 151 4563 4530 4220 909 3742 3646 2824 2731 2408 1515 730 358 4710 2892 2681 
137	190 - A, 2	295	3	4191 4102 3513 3112 1449 4627 2041 1980 1795 1132 1071 974 505 2385 1522 1059 477 328 3941 1245 1175 499 
920	190 - A, 2	188	4	4596 3253 3012 2736 1377 988 274 101 4165 4161 1792 1129 111 3042 2876 1976 1511 1500 1464 2892 1008 
18	63 - A, 2	365	0	4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 
155	191 - A, 2	8	1	4462 4400 4023 2184 4718 4455 4424 4421 4096 3361 3341 3235 3209 2226 4072 2620 71 
69	191 - A, 2	477	2	3930 3804 3118 2972 2520 1707 1531 898 1652 4639 3397 2724 2580 1840 1500 889 2412 
942	191 - A, 2	442	3	3799 3373 209 3504 3329 1612 1585 4490 4345 4086 3607 398 3959 3263 2416 737 
880	191 - A, 2	74	4	4384 3009 4411 1183 1090 4624 4246 3535 2317 2019 816 283 4291 2775 2151 2015 
